id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0038;atto_38.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_38.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_38.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_38.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_38.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0038_atto_38_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0038_atto_38_testo_completo_llm.txt;0;;0;gemma3:12b;639;262;901;0.0;0.0;0.0;639.0;262.0;901.0;1;2026-06-08 17:14:05
0039;atto_39.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_39.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_39.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_39_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_39_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0039_atto_39_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0039_atto_39_testo_completo_llm.txt;1;;0;gemma3:12b;617;223;840;0.0;0.0;0.0;617.0;223.0;840.0;1;2026-06-08 17:15:29
0040;atto_40.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_40.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_40.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_40_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_40_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0040_atto_40_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0040_atto_40_testo_completo_llm.txt;1;;0;gemma3:12b;751;346;1097;0.0;0.0;0.0;751.0;346.0;1097.0;1;2026-06-08 17:17:12
0041;atto_41.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_41.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_41.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_41_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_41_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0041_atto_41_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0041_atto_41_testo_completo_llm.txt;1;;0;gemma3:12b;705;253;958;0.0;0.0;0.0;705.0;253.0;958.0;1;2026-06-08 17:19:14
0042;atto_42.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_42.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_42.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_42.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_42.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0042_atto_42_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0042_atto_42_testo_completo_llm.txt;0;;0;gemma3:12b;685;187;872;0.0;0.0;0.0;685.0;187.0;872.0;1;2026-06-08 17:20:17
0043;atto_43.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_43.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_43.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_43_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_43_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0043_atto_43_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0043_atto_43_testo_completo_llm.txt;1;;0;gemma3:12b;712;331;1043;0.0;0.0;0.0;712.0;331.0;1043.0;1;2026-06-08 17:22:51
0044;atto_44.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_44.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_44.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_44_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_44_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0044_atto_44_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0044_atto_44_testo_completo_llm.txt;0;;0;gemma3:12b;595;173;768;0.0;0.0;0.0;595.0;173.0;768.0;1;2026-06-08 17:23:42
0045;atto_45.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_45.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_45.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_45.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_45.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0045_atto_45_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0045_atto_45_testo_completo_llm.txt;0;;0;gemma3:12b;700;305;1005;0.0;0.0;0.0;700.0;305.0;1005.0;1;2026-06-08 17:25:04
0046;atto_46.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_46.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_46.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_46_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_46_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0046_atto_46_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0046_atto_46_testo_completo_llm.txt;1;;0;gemma3:12b;822;166;988;0.0;0.0;0.0;822.0;166.0;988.0;1;2026-06-08 17:27:21
0047;atto_47.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_47.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_47.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_47_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_47_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0047_atto_47_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0047_atto_47_testo_completo_llm.txt;1;;0;gemma3:12b;743;345;1088;0.0;0.0;0.0;743.0;345.0;1088.0;1;2026-06-08 17:30:04
0048;atto_48.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_48.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_48.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_48.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_48.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0048_atto_48_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0048_atto_48_testo_completo_llm.txt;0;;0;gemma3:12b;715;338;1053;0.0;0.0;0.0;715.0;338.0;1053.0;1;2026-06-08 17:31:34
0049;atto_49.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_49.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_49.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_49_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_49_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0049_atto_49_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0049_atto_49_testo_completo_llm.txt;1;;0;gemma3:12b;760;323;1083;0.0;0.0;0.0;760.0;323.0;1083.0;1;2026-06-08 17:33:44
0050;atto_50.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_50.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_50.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_50_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_50_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0050_atto_50_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0050_atto_50_testo_completo_llm.txt;1;;0;gemma3:12b;723;343;1066;0.0;0.0;0.0;723.0;343.0;1066.0;1;2026-06-08 17:35:30
0051;atto_51.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_51.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_51.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_51_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_51_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0051_atto_51_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0051_atto_51_testo_completo_llm.txt;1;;0;gemma3:12b;722;333;1055;0.0;0.0;0.0;722.0;333.0;1055.0;1;2026-06-08 17:40:42
0052;atto_52.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_52.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_52.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_52_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_52_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0052_atto_52_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0052_atto_52_testo_completo_llm.txt;1;;0;gemma3:12b;692;311;1003;0.0;0.0;0.0;692.0;311.0;1003.0;1;2026-06-08 17:42:16
0053;atto_53.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_53.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_53.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_53_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_53_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0053_atto_53_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0053_atto_53_testo_completo_llm.txt;1;;0;gemma3:12b;670;284;954;0.0;0.0;0.0;670.0;284.0;954.0;1;2026-06-08 17:43:52
0054;atto_54.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_54.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_54.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_54.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_54.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0054_atto_54_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0054_atto_54_testo_completo_llm.txt;0;;0;gemma3:12b;712;150;862;0.0;0.0;0.0;712.0;150.0;862.0;1;2026-06-08 17:47:53
0055;atto_55.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_55.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_55.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_55.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_55.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0055_atto_55_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0055_atto_55_testo_completo_llm.txt;0;;0;gemma3:12b;722;160;882;0.0;0.0;0.0;722.0;160.0;882.0;1;2026-06-08 17:52:34
0056;atto_56.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_56.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_56.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_56.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_56.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0056_atto_56_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0056_atto_56_testo_completo_llm.txt;0;;0;gemma3:12b;725;148;873;0.0;0.0;0.0;725.0;148.0;873.0;1;2026-06-08 17:53:29
0057;atto_57.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_57.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_57.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_57.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_57.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0057_atto_57_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0057_atto_57_testo_completo_llm.txt;0;;0;gemma3:12b;720;143;863;0.0;0.0;0.0;720.0;143.0;863.0;1;2026-06-08 17:54:25
0058;atto_58.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_58.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_58.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_58.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_58.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0058_atto_58_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0058_atto_58_testo_completo_llm.txt;0;;0;gemma3:12b;706;219;925;0.0;0.0;0.0;706.0;219.0;925.0;1;2026-06-08 17:59:50
0059;atto_59.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_59.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_59.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_59_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_59_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0059_atto_59_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0059_atto_59_testo_completo_llm.txt;1;;0;gemma3:12b;771;350;1121;0.0;0.0;0.0;771.0;350.0;1121.0;1;2026-06-08 18:01:55
0060;atto_60.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_60.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_60.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_60_paddleocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_60_paddleocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0060_atto_60_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0060_atto_60_testo_completo_llm.txt;1;;0;gemma3:12b;730;342;1072;0.0;0.0;0.0;730.0;342.0;1072.0;1;2026-06-08 18:21:26
0061;atto_61.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_61.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_61.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_61_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_61_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0061_atto_61_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0061_atto_61_testo_completo_llm.txt;1;;0;gemma3:12b;761;350;1111;0.0;0.0;0.0;761.0;350.0;1111.0;1;2026-06-08 18:24:44
0062;atto_62.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_62.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_62.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_62_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_62_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0062_atto_62_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0062_atto_62_testo_completo_llm.txt;1;;0;gemma3:12b;717;312;1029;0.0;0.0;0.0;717.0;312.0;1029.0;1;2026-06-08 18:26:26
0063;atto_63.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_63.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_63.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_63_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_63_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0063_atto_63_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0063_atto_63_testo_completo_llm.txt;1;;0;gemma3:12b;684;301;985;0.0;0.0;0.0;684.0;301.0;985.0;1;2026-06-08 18:27:59
0064;atto_64.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_64.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_64.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_64.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_64.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0064_atto_64_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0064_atto_64_testo_completo_llm.txt;0;;0;gemma3:12b;714;288;1002;0.0;0.0;0.0;714.0;288.0;1002.0;1;2026-06-08 18:29:24
0065;atto_65.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_65.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_65.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_65.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_65.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0065_atto_65_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0065_atto_65_testo_completo_llm.txt;0;;0;gemma3:12b;639;263;902;0.0;0.0;0.0;639.0;263.0;902.0;1;2026-06-08 18:30:34
